dataset_id,table_id,column_name,column_label,column_description,column_role,value_type,term_iri,property_iri,entity_iri,unit_iri,constraint_iri,method_iri,required
spsr,population,upper_bio_benchmark,Upper Biological Benchmark,Definition not provided.,measurement,number,https://w3id.org/gcdfo/salmon#UpperBiologicalBenchmark,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,population,lower_wsp_benchmark,Lower WSP Benchmark,Lower Wild Salmon Policy Benchmark,measurement,number,https://w3id.org/gcdfo/salmon#LowerBiologicalBenchmark,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,population,upper_wsp_benchmark,Upper WSP Benchmark,Upper Wild Salmon Policy Benchmark,measurement,number,https://w3id.org/gcdfo/salmon#UpperBiologicalBenchmark,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,pop_year,pop_id,Population ID,Population ID,identifier,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_year,id,ID,Auto-generated unique identifier for the record.,identifier,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_year,year,Year,Year of Data,temporal,integer,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_year,total_catch,Total Catch,Total catch across all fisheries for this population in the year.,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,spawners,Spawners,Total number of spawners (fish that returned to spawn) for the year.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_year,ocean_run_size,Ocean Run Size,Ocean Run Size,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#OceanPhase;https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,terminal_run_size,Terminal Run Size,Terminal Run Size,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#TerminalPhase;https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,total_run_size,Total Run Size,Total Run Size,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,total_exploitation_rate,Total Exploitation Rate,Total Exploitation Rate (all types),measurement,number,https://w3id.org/gcdfo/salmon#TotalExploitationRate,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,ocean_exploitation_rate,Ocean Exploitation Rate,Ocean Exploitation Rate,measurement,number,https://w3id.org/gcdfo/salmon#ExploitationRate,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#OceanPhase;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,mainstem_catch,Mainstem Catch,Catch in mainstem fisheries (in-river mainstem fisheries).,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#MainstemPhase;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,total_spawners,Total Spawners,Total number of spawners (fish that returned to spawn) for the year.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_year,total_ocean_run,Total Ocean Run,Total Ocean Run Size,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,total_terminal_run,Total Terminal Run,Total Terminal Run Size,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,spawners_age_1,Spawners (Age 1),Number of spawners at age 1.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age1YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_year,spawners_age_2,Spawners (Age 2),Number of spawners at age 2.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age2YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_year,spawners_age_3,Spawners (Age 3),Number of spawners at age 3.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age3YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_year,spawners_age_4,Spawners (Age 4),Number of spawners at age 4.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age4YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_year,spawners_age_5,Spawners (Age 5),Number of spawners at age 5.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age5YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_year,spawners_age_6,Spawners (Age 6),Number of spawners at age 6.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age6YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_year,spawners_age_7,Spawners (Age 7),Number of spawners at age 7.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age7YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_year,run_age_1,Run Age 1,Run Age 1 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age1YearClass;https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,run_age_2,Run Age 2,Run Age 2 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age2YearClass;https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,run_age_3,Run Age 3,Run Age 3 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age3YearClass;https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,run_age_4,Run Age 4,Run Age 4 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age4YearClass;https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,run_age_5,Run Age 5,Run Age 5 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age5YearClass;https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,run_age_6,Run Age 6,Run Age 6 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age6YearClass;https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,run_age_7,Run Age 7,Run Age 7 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age7YearClass;https://w3id.org/gcdfo/salmon#RunContext,,
spsr,pop_year,catch_age_1,Catch Age 1,Catch Age 1 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age1YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,catch_age_2,Catch Age 2,Catch Age 2 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age2YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,catch_age_3,Catch Age 3,Catch Age 3 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age3YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,catch_age_4,Catch Age 4,Catch Age 4 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age4YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,catch_age_5,Catch Age 5,Catch Age 5 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age5YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,catch_age_6,Catch Age 6,Catch Age 6 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age6YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,catch_age_7,Catch Age 7,Catch Age 7 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age7YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pop_year,phos,pHOS,Proportion of hatchery-origin spawners (pHOS).,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#HatcheryOrigin,,
spsr,pop_year,total_broodstock_removed,Total Broodstock Removed,Definition not provided.,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,,,
spsr,pop_year,hatchery_origin_broodstock,Hatchery Origin Broodstock,Definition not provided.,measurement,number,https://w3id.org/gcdfo/salmon#HatcheryOrigin,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,,,
spsr,pop_year,natural_origin_broodstock,Natural Origin Broodstock,Definition not provided.,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_year,enhancement_objective,Enhancement Objective,Definition not provided.,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_year,enhancement_target,Enhancement Target,Definition not provided.,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_year,marine_survival_index,Marine Survival Index,Definition not provided.,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SurvivalOrMortalityContext;https://w3id.org/gcdfo/salmon#OceanPhase,,
spsr,pop_year,expansion_factor,Expansion Factor,Definition not provided.,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#ExpansionMathematicalOperations,,
spsr,custatus,id,ID,Auto-generated unique identifier for the record.,identifier,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,custatus,year,Year,Year of data.,temporal,integer,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,custatus,status,Status,Conservation Unit Status,attribute,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,custatus,benchmark_status,Benchmark Status,Benchmark Status,attribute,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,custatus,spawner_abundance,Spawner Abundance,Spawner Abundance,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,relative_spawner_abundance,Relative Spawner Abundance,Relative Spawner Abundance,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,relative_wild_spawner_abundance,Relative Wild Spawner Abundance,Relative Wild Spawner Abundance,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,relative_hatchery_spawner_abundance,Relative Hatchery Spawner Abundance,Relative Hatchery Spawner Abundance,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,spawner_abundance_change,Spawner Abundance Change,Spawner Abundance Change,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,relative_spawner_abundance_change,Relative Spawner Abundance Change,Relative Spawner Abundance Change,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,relative_wild_spawner_abundance_change,Relative Wild Spawner Abundance Change,Relative Wild Spawner Abundance Change,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,relative_hatchery_spawner_abundance_change,Relative Hatchery Spawner Abundance Change,Relative Hatchery Spawner Abundance Change,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,spawner_abundance_trend,Spawner Abundance Trend,Spawner Abundance Trend,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext;https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,custatus,relative_spawner_abundance_trend,Relative Spawner Abundance Trend,Relative Spawner Abundance Trend,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext;https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,custatus,relative_wild_spawner_abundance_trend,Relative Wild Spawner Abundance Trend,Relative Wild Spawner Abundance Trend,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext;https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,custatus,relative_hatchery_spawner_abundance_trend,Relative Hatchery Spawner Abundance Trend,Relative Hatchery Spawner Abundance Trend,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext;https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,custatus,spawner_abundance_percentile,Spawner Abundance Percentile,Spawner Abundance Percentile,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,relative_spawner_abundance_percentile,Relative Spawner Abundance Percentile,Relative Spawner Abundance Percentile,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,relative_wild_spawner_abundance_percentile,Relative Wild Spawner Abundance Percentile,Relative Wild Spawner Abundance Percentile,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,custatus,relative_hatchery_spawner_abundance_percentile,Relative Hatchery Spawner Abundance Percentile,Relative Hatchery Spawner Abundance Percentile,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,pop_metadata,pop_id,Population ID,Population ID,identifier,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,id,ID,Auto-generated unique identifier for the record.,identifier,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,pop_name,Population Name,Population Name,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,cu_id,CU ID,Alphanumeric ID number for conservation unit (CU) demographic unit. An official list of CU ID's and corresponding names can be found in the SMU/CU crosswalk in NuSEDS.,identifier,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,smu_id,SMU_ID,Alphanumeric ID number for stock management unit (SMU) to which this population belongs.,identifier,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,life_history_type,Life History Type,Describes the life cycle patterns of the salmon,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,cu_type,CU Type,There are currently nine Conservation Unit (CU) groupings for Pacific salmon.,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,dfo_area,DFO Area,"The DFO (Fisheries and Oceans Canada) area that the unit resides in, either South Coast, North Coast, Fraser and Interior, Yukon Transboundary.",attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,lrp,Limit Reference Point,The limit reference point (LRP) represents the lower bound below which the stock is considered to have suffered serious harm.,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,usr,Upper Stock Reference,"The upper stock reference (USR) is to serves as an upper stock status threshold, signaling when management actions should be taken to reduce harvest.",attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,tr,Target Reference,"A management target reference point that represents a desirable level for the stock, above the USR.",attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,rr,Removal Reference,Removal Reference (RR) represents the maximum allowable removal rate (fraction of the population that can be harvested).,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,lower_bio_benchmark,Lower Biological Benchmark,Definition not provided.,measurement,number,https://w3id.org/gcdfo/salmon#LowerBiologicalBenchmark,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,pop_metadata,upper_bio_benchmark,Upper Biological Benchmark,Definition not provided.,measurement,number,https://w3id.org/gcdfo/salmon#UpperBiologicalBenchmark,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,pop_metadata,lower_wsp_benchmark,Lower WSP Benchmark,Lower Wild Salmon Policy Benchmark,measurement,number,https://w3id.org/gcdfo/salmon#LowerBiologicalBenchmark,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,pop_metadata,upper_wsp_benchmark,Upper WSP Benchmark,Upper Wild Salmon Policy Benchmark,measurement,number,https://w3id.org/gcdfo/salmon#UpperBiologicalBenchmark,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#ManagementReferenceContext,,
spsr,pop_metadata,start_year,Start Year,The start year the times series index became available.,temporal,integer,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,end_year,End Year,The end year of the time series index.,temporal,integer,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,method_collection,Data Collection Methods,"Notes on data collection methds (data sources, methods, etc.).",attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,method_analysis,Data Analysis Methods,"Notes on data analysis (infill methods, analytical methods, etc.).",attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,year_type,Year Method,"The type of year definition that is used in the dataset (e.g., calendar year, brood year).",categorical,string,https://w3id.org/gcdfo/salmon#YearBasis,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,age_type,Age Method,"The type of age definition that is used in the dataset (e.g., freshwater age, ocean age).",categorical,string,https://w3id.org/gcdfo/salmon#AgeNotation,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,infomation_quality,Information Quality,Definition not provided.,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,index_quality,Index Quality,Index Quality Rating (1-5).,categorical,string,https://w3id.org/gcdfo/salmon#ConfidenceCategory,,https://w3id.org/gcdfo/salmon#Population,,https://w3id.org/gcdfo/salmon#DataQualityRatingContext,,
spsr,pop_metadata,reference,Reference,Reference for Data Source,attribute,string,http://purl.org/dc/terms/bibliographicCitation,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,contact,Contact,Contact Person for More Information,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,pop_metadata,comments,Comments,Additional Comments,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,cu,cu_id,FULL_CU_IN,Alphanumeric ID number for conservation unit (CU) demographic unit. An official list of CU ID's and corresponding names can be found in the NuSEDS CU/SMU crosswalk,identifier,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,cu,cu_name,CU Name,The official CU name from the SMU/CU crosswalk,attribute,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,cu,smu_id,SMU_ID,Alphanumeric ID number for stock management unit (SMU) to which this CU belongs.,identifier,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,cu,life_history_type,Life History Type,Describes the life cycle patterns of the salmon,attribute,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,cu,cu_type,CU Type,There are currently nine Conservation Unit (CU) groupings for Pacific salmon.,attribute,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,cu,dfo_area,DFO Area,"The DFO (Fisheries and Oceans Canada) area that the unit resides in, either South Coast, North Coast, Fraser and Interior, Yukon Transboundary.",attribute,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,cu,lrp,Limit Reference Point,The limit reference point (LRP) represents the lower bound below which the stock is considered to have suffered serious harm.,attribute,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,cu,usr,Upper Stock Reference,"The upper stock reference (USR) is to serves as an upper stock status threshold, signaling when management actions should be taken to reduce harvest.",attribute,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
spsr,cu,tr,Target Reference,"A management target reference point that represents a desirable level for the stock, above the USR.",attribute,string,,,https://w3id.org/gcdfo/salmon#ConservationUnit,,,,
